0.0170117,0.0513955,0.0830924,0.0994125,0.0516163,-0.0637688,0.0976766,-0.085958,-0.0712771,-0.0961683,-0.0239368,-0.0378465,0.0592343,0.0915653,0.0330099,-0.0898658,0.0452348,-0.0679524,0.0993042,-0.0631282,0.0541715,-0.075743,0.0979845,0.0412576,-0.0938799,0.0813623,-0.0185602,0.0287059,0.0323543,0.0663858,-0.0996469,-0.0749204,-0.0466682,-0.087325,-0.0942773,-0.0568784,-0.0609339,0.072007,0.0973488,0.0457604,0.0985155,0.0876127,-0.00114501,0.0353308,-0.0419543,-0.0857075,-0.0991631,-0.0673748,-0.0533239,0.0565595,0.0902289,0.0771844,0.0360574,0.0649697,-0.0995103,-0.0600949,0.096217,-0.0912599,3.50722e-06,0.0400286,-0.0791509,-0.0987679,-0.0700157,0.0436879,-0.0550205,-0.0598138,-0.0948992,0.0832838,0.000171106,0.0673066,-0.09968,0.0534659,0.0987877,-0.0925433,-4.20667e-07,-0.0479649,-0.0492174,-0.0801827,0.0952567,-0.0645874,-0.0579661,0.0624428,0.0927241,-0.0793137,4.92147e-07,0.0689251,0.0989681,0.0435892,-0.0970147,0.0842044,-6.42277e-07,-0.0503301,0.0888179,0.0965988,0.0387394,-0.0523628,-0.0614589,-0.0642364,-0.0953288,-0.0737397,3.52703e-06,0.0745067,0.0995877,-0.0616495,-0.0994356,0.0891508,-2.68946e-07,-0.0558462,-0.0848664,-0.0931411,-0.00609908,-0.0572774,-0.0629027,0.0657104,0.0943834,0.0782728,1.36883e-06,0.0821523,-0.0982468,0.0497676,-0.0989302,0.0867833,6.15058e-07,-0.0585988,0.0670229,-0.0908626,-0.0947552,1.15932e-06,0.0979947,0.08036,2.16056e-05,0.0603925,-0.0653557,-0.0707884,-0.0977004,1.8776e-08,0.0996636,-0.0687137,-2.57113e-06,-0.0619536,-0.0697601,-0.0865169,-0.0905982,2.34541e-06,0.0991025,0.0585326,-3.13e-06,0.0633542,0.0667168,-0.0966532,-0.0957419,-6.04239e-08,0.0996782,0.0477755,4.71619e-08,-0.0646,-0.0839852,-0.0880537,-0.0883939,-4.57215e-07,0.0993026,0.0760561,-4.61737e-06,-0.0660553,0.0921539,-0.0936904,9.66766e-07,0.0676248,-0.0780556,0.0982781,0.0659758,5.21306e-07,-0.0973682,0.082343,-4.22033e-08,0.068413,0.0769153,-0.0985178,0.0286796,1.61907e-06,0.0932988,0.0919198,1.12696e-06,-0.0732307,-0.0995291,-0.0551969,-6.43991e-07,0.0811985,-0.0895265,-0.0995934,-0.0850912,-1.06967e-06,-0.0969709,-2.25891e-06,1.5963e-06,-0.0958319,-5.89603e-07,0.0725343,
0.0353465,0.0927301,0.0736702,-0.0310192,-0.0913314,-0.0916249,0.0209425,0.0986767,0.10719,0.065655,-0.0492832,-0.0749597,0.0953552,0.0544959,-0.0623012,0.0905678,0.0860408,-0.0821902,-4.23889e-05,0.10326,0.0945613,-0.0795378,-0.0518822,-0.0762734,-0.0451893,-0.104295,0.0353895,0.0585497,0.0653488,0.0865522,0.0124288,0.107349,-0.087857,-0.0662393,0.075723,0.0975523,-0.0945646,0.0801494,-0.0575425,-0.0832366,0.0121075,-0.0957274,0.00220733,0.0706761,-0.0814547,-0.0694856,0.0371246,0.105888,-0.0941262,0.0954303,0.0587102,-0.10681,-0.067624,0.0896375,0.00621434,0.100742,0.0321999,0.0867219,-1.85323e-06,0.0784983,-0.0777771,0.0431216,0.106905,0.0839606,-0.0949731,-0.0951297,-0.0401588,-0.102364,-0.000330943,0.083942,0.0186536,-0.093668,0.00910846,0.082544,1.15454e-06,-0.0893576,-0.0907278,-0.0769102,-0.0707952,0.10429,-0.0955582,0.0933067,0.0499524,0.105763,-2.8966e-06,0.080751,-0.040137,-0.0799472,-0.0266604,-0.101237,-1.13847e-06,-0.0917867,0.0626271,-0.0630095,-0.072155,-0.0934519,-0.0941944,-0.0910722,-0.0375488,0.107433,-3.70377e-06,0.079845,-0.02486,0.1021,0.00312728,-0.0923902,-4.01064e-07,-0.0953161,-0.0709782,0.0803339,0.0116846,-0.0955329,-0.0927855,0.0881661,0.0426988,-0.106356,-1.68707e-06,0.0748571,0.048986,-0.0889181,-0.00607583,-0.0972327,-6.00843e-07,-0.0954652,0.0848534,-0.0566148,0.0732664,-2.21814e-06,0.0180339,-0.105094,-3.77837e-05,0.0948872,-0.0889231,-0.0802013,0.0547472,-3.61566e-08,-0.0217655,0.106462,6.80092e-07,-0.0937652,-0.0803993,-0.0678995,0.0887086,-9.4016e-07,0.00302916,-0.0992617,6.81275e-06,0.0922383,0.0857232,-0.0294597,0.0682629,1.07334e-06,-0.0155415,-0.0861377,5.21662e-07,-0.0903601,-0.0723656,-0.0644603,0.0940974,-1.34263e-06,-0.0340786,-0.10713,5.94865e-06,-0.0873755,0.0522492,0.0780358,-9.25826e-07,0.0830575,-0.0784904,0.0150895,-0.105126,2.4593e-06,-0.0238232,-0.103386,8.94087e-07,0.0814548,0.0790771,0.0460716,-0.0544346,-2.74416e-07,0.0475996,-0.0846756,-3.29376e-07,-0.0800115,0.027949,0.0956949,1.81091e-06,0.0759514,-0.0607006,0.00932244,0.100004,2.46196e-07,0.0602882,5.07966e-07,-1.30658e-06,-0.0349168,9.39979e-07,-0.107394,
0.0546637,0.111281,-0.0214508,-0.0881843,0.114556,-0.0633104,-0.0942298,-0.0322467,-0.0952804,0.04807,-0.0750649,-0.106888,0.0895053,-0.0618508,0.0876861,-0.00593082,0.114134,-0.027347,-0.0993,-0.110931,0.106178,-0.00381491,-0.0679283,0.103557,0.0743842,0.0575344,-0.0506876,0.087776,0.0963781,0.0421396,0.0974802,-0.0842575,-0.114343,0.0403853,0.0296758,-0.115301,-0.081107,0.0132063,-0.0604609,0.109796,-0.0976308,0.0217534,-0.0032195,0.102516,-0.112118,0.0328454,0.0834065,-0.104327,-0.108122,0.0996934,-0.0549629,0.0759498,0.0941407,0.054227,0.0988157,-0.113808,-0.0870456,0.00451909,1.55765e-06,0.109993,0.00660766,0.0777909,-0.0985527,0.113479,-0.104181,-0.0867336,0.0799104,0.0476414,0.00048595,0.0331844,0.0952521,0.115307,-0.0984069,0.0147971,-1.01027e-07,-0.114042,-0.113496,0.0102477,-0.0391065,-0.109023,-0.0947876,0.072324,-0.0683115,-0.066999,2.44117e-06,0.021659,-0.0806894,0.107039,0.0910181,0.0425643,3.63264e-06,-0.112488,-0.047783,-0.0523555,0.0992487,-0.10975,-0.0782077,-0.0603354,0.0824132,-0.0881404,2.05304e-06,0.00707024,-0.09214,-0.112551,0.0991821,0.011204,-1.63774e-06,-0.102074,0.0290487,0.0198383,-0.0168731,-0.0972936,-0.0693312,0.0481783,-0.0772011,0.0715494,1.82085e-06,-0.017676,0.0713763,0.113529,0.0988597,0.0270033,4.81974e-07,-0.0921634,0.0361637,0.0584148,0.034448,2.49206e-06,-0.0955774,0.0623274,5.46886e-05,0.0839518,-0.0512,-0.0160754,0.06429,3.82295e-07,-0.093828,-0.101557,7.52776e-07,-0.0752787,-0.0188805,0.0366202,-0.000687398,-1.15511e-06,-0.0991667,0.114764,-7.25645e-06,0.0663345,0.0391457,0.0891442,0.0436614,-1.8407e-06,-0.0964754,0.111835,5.7475e-07,-0.0572725,0.025244,0.0440837,-0.0164754,1.03228e-07,-0.0859055,0.0801866,-3.21915e-06,-0.0451584,-0.0651374,0.0247983,-9.03466e-08,0.0302496,0.00304546,-0.0967148,0.106779,-2.99818e-06,0.0927282,0.0526338,-3.82677e-07,0.0245003,0.000438279,0.0746729,0.0773498,-8.65377e-07,-0.0713924,-0.00968706,-2.18786e-07,-0.0102013,0.0902851,-0.115491,-1.42354e-06,-0.0139437,0.051404,0.0982531,-0.0374318,-1.87572e-07,0.0564737,1.96314e-06,1.55993e-06,0.0848534,-1.08905e-06,0.0918307,
0.0745966,0.100648,-0.0912638,0.0643954,-0.118987,0.00486571,-0.0348868,-0.0595168,0.0424321,-0.101666,-0.100267,-0.129647,0.0427818,-0.0871949,-0.109023,-0.0841952,0.123476,0.0509347,0.00668132,0.0855611,0.0837325,0.0757834,0.0923677,-0.122053,0.0760492,0.0267153,0.0646277,0.114622,0.122919,-0.0344098,-0.0310664,0.0189802,-0.119802,0.0941903,-0.10153,0.107862,-0.0259172,-0.0663256,0.0972985,-0.123768,-0.0176245,0.0705182,0.00421691,0.127574,-0.128764,0.0939324,-0.0738964,0.0650064,-0.0895366,0.0661564,-0.0908226,-0.00333523,-0.115186,-0.0184256,-0.0189598,0.0976015,-0.0555453,-0.091316,-1.9851e-06,0.129895,0.0838278,-0.0822541,0.0501233,0.126579,-0.0779407,-0.0370555,0.0686669,0.0406422,-0.000641138,-0.0447652,-0.0428091,-0.116003,-0.011639,-0.0967282,-1.67189e-06,-0.115516,-0.110944,0.0860619,0.102458,0.0790064,-0.0543957,0.00995595,-0.0822134,-0.0119706,-2.50745e-06,-0.0568138,0.0782191,-0.123493,0.0456203,0.0472332,-2.66459e-06,-0.105891,-0.0931489,0.100637,-0.119293,-0.0951173,-0.0204708,0.00954223,0.0645351,0.0268348,-6.20348e-07,-0.0727381,0.0539819,0.0917957,-0.012833,0.0800374,1.16051e-06,-0.0721124,0.0933423,-0.0987609,0.0217664,-0.0602706,-0.00487912,-0.0267268,-0.0724893,0.00438009,-3.38551e-06,-0.0897864,-0.0893191,-0.121452,0.00557767,0.0651881,-2.09494e-06,-0.0485561,-0.0414752,0.0891238,-0.102197,-2.74586e-06,-0.0292722,0.0194452,-7.2486e-05,0.0314339,0.0226606,0.0630502,-0.0950406,-1.53958e-06,0.0484962,0.0576427,-9.12689e-07,-0.0151623,0.0598887,0.094205,-0.0879891,8.89603e-07,0.000531378,-0.102998,1.08596e-05,-6.54237e-05,-0.0380202,0.05071,-0.102294,6.99176e-07,0.0369999,-0.122936,-2.86565e-06,0.0140534,0.0924423,0.0937971,-0.0754617,3.2643e-07,0.0692732,-0.0111482,4.28153e-06,0.0306435,-0.0848545,-0.100339,-2.29892e-07,-0.0479131,0.0813474,-0.0235073,-0.0721145,1.99416e-06,0.0403483,0.0337984,8.54896e-07,-0.0539085,-0.0786568,-0.0859545,-0.0975087,1.204e-06,-0.0792761,0.0942415,2.79498e-07,0.0695455,-0.059302,0.112214,6.73829e-07,-0.0880668,0.0921325,-0.0250516,-0.0535234,-1.68693e-07,-0.0991551,-3.47415e-06,-1.07025e-06,0.060196,-4.53713e-07,-0.0346729,
0.0947594,0.0627973,-0.0526527,0.0632857,0.104869,0.0699393,0.0893552,0.10501,0.0282999,0.0289218,-0.123875,-0.140234,-0.0238239,0.0164601,0.126218,0.0970676,0.111525,0.0851523,0.098798,-0.0354098,0.0337399,0.0777487,0.0121269,0.131189,-0.0434519,-0.093773,-0.0773695,0.137424,0.14273,-0.0844365,-0.0912899,0.0556425,-0.102251,0.0240347,0.0594491,-0.0777346,0.0428203,-0.0820781,-0.00431262,0.124563,0.0967842,-0.104064,-0.00521818,0.143148,-0.128256,0.0363014,-0.0502269,-0.00268792,-0.0432418,0.00699676,0.00264194,-0.0710859,0.130474,-0.0782704,-0.0962179,-0.0570839,0.0725983,0.089067,1.61665e-06,0.135046,0.0695078,-0.0357391,0.0182767,0.120335,-0.0245406,0.0305671,-0.055976,-0.10063,0.000804636,-0.0856701,-0.0840502,0.0965717,0.0982033,0.0786974,3.11127e-06,-0.0925391,-0.0827373,0.0658821,-0.044686,-0.024449,0.0091773,-0.0581879,0.0301594,0.0838569,1.42346e-07,-0.0839876,0.0431335,0.128683,-0.0818839,-0.102879,2.37475e-06,-0.0727331,-0.0109513,-0.0207975,0.131839,-0.052903,0.0483575,0.0731484,-0.0618142,0.0470411,2.45485e-06,-0.0795923,0.0746404,-0.0463345,-0.097816,-0.100113,6.42352e-07,-0.0156221,0.0420501,0.072712,-0.0264471,0.00126214,0.0624971,-0.0820413,0.0498207,-0.0778259,3.98846e-06,-0.0574365,-0.0201745,0.112512,-0.0989347,-0.104906,2.02032e-06,0.0166821,-0.0855751,-0.009538,0.0522012,2.23638e-06,0.0923728,-0.0892057,9.71117e-05,-0.0369105,0.0803407,0.0828102,-0.00393704,1.05075e-06,0.0796229,0.00794686,8.69987e-07,0.0534598,0.0834338,0.0302822,0.0934082,-1.38022e-06,0.0991444,0.0676018,-1.21432e-05,-0.066425,-0.0851599,-0.0774748,0.0369078,-2.20247e-07,0.0879463,0.118998,4.88013e-06,0.0758857,0.0475117,0.0175704,0.102438,-1.90695e-06,0.0569615,-0.0636529,-6.34117e-06,0.083408,0.0233544,0.0662642,9.5235e-07,-0.0855219,0.0726863,0.0948622,0.0135116,-1.14041e-06,-0.0858639,-0.0975958,-2.9231e-07,-0.0846608,-0.0754347,-0.0280606,0.114995,5.46727e-07,0.0368629,-0.0841576,4.45731e-07,0.0809998,-0.0692082,-0.0874332,-1.34196e-07,-0.0618634,0.0041957,-0.0940359,0.104332,1.40381e-06,0.0125706,2.62155e-06,-3.40128e-07,-0.0674134,-1.1077e-07,-0.0379087,
0.114766,0.00766491,0.0487637,-0.0891677,-0.0749027,0.0900779,0.0469519,-0.0693664,-0.0872379,0.0796268,-0.144919,-0.136977,-0.0792381,0.0956898,-0.13922,-0.0213413,0.0798109,0.0452928,-0.0145651,-0.0248299,-0.0275111,-0.000308215,-0.0997533,-0.130894,-0.0935157,0.100935,0.089046,0.154722,0.15404,-0.0689697,0.049704,-0.10313,-0.064571,-0.0778727,0.0490626,0.0316353,0.0889681,-0.0185199,-0.09441,-0.112692,0.0218424,0.051445,0.00625123,0.147405,-0.110052,-0.0673851,0.0966897,-0.0605682,0.0166404,-0.0549064,0.0923312,0.107348,-0.13987,-0.0833434,0.0326156,0.00262025,0.0740751,-0.000397303,-2.11993e-06,0.124219,-0.0210461,0.100696,-0.0794843,0.0951234,0.0375303,0.0832415,-0.0879125,0.0910311,-0.000983763,-0.0552789,0.065211,-0.0608499,0.0129041,0.0202867,-5.33968e-06,-0.0495373,-0.0350006,-0.0280986,-0.0657042,-0.0375838,0.0687932,-0.0922847,0.0960706,-0.106508,2.06869e-06,-0.0349195,-0.0991328,-0.122753,-0.061625,0.0846281,-4.19893e-06,-0.020986,0.0862951,-0.0854197,-0.136723,0.00490631,0.0907478,0.0883561,-0.0839713,-0.0991038,-2.03439e-06,-0.00624153,-0.0785424,-0.0113718,0.0236705,0.031659,-1.32557e-06,0.0466868,-0.061513,0.0302701,0.0310047,0.062278,0.092107,-0.0768318,0.0910711,0.107542,-3.55839e-06,0.0420115,0.100981,-0.0884877,-0.00379893,0.0606754,-9.78786e-07,0.0744099,-0.0600687,-0.0943102,0.0576835,-3.3453e-07,0.0389332,0.1043,-0.000125325,-0.086495,0.0802714,0.0242035,0.0975601,-1.39552e-06,-0.0722072,-0.0705878,-3.65573e-07,0.0918289,0.0296445,-0.0728484,-0.0108878,1.82132e-06,-0.00537437,-0.017013,1.38579e-05,-0.0913749,-0.0646324,-0.0681741,0.0730487,5.4583e-07,-0.0576975,-0.101071,-3.28089e-06,0.0860621,-0.0552722,-0.0823341,-0.0417261,2.85779e-06,-0.093343,0.105856,7.10104e-06,0.0730561,0.0962439,0.0398833,-1.48935e-06,-0.0503442,-0.0140256,0.0305414,0.0495139,-2.05863e-07,-0.0545405,0.0964972,-1.41477e-06,-0.0401734,0.0070914,0.101306,-0.129877,9.15699e-09,0.0951551,-0.0100334,-1.82069e-06,0.0125299,0.0842303,0.0463153,4.18392e-07,0.0351084,-0.0896217,0.0413177,-0.0773764,4.60092e-07,0.0903408,-4.67116e-06,9.69837e-08,-0.0794015,1.95926e-06,0.0938113,
0.134234,-0.0496004,0.0918648,-0.0281104,0.0338442,0.0520592,-0.0831552,-0.0196577,0.11009,-0.0898482,-0.162522,-0.119783,-0.0971979,0.032599,0.14802,-0.0738004,0.0337051,-0.0341036,-0.0975855,0.0780686,-0.0794969,-0.0780499,0.0489222,0.121586,0.0061511,-0.0439364,-0.0997711,0.165354,0.155714,0.00020243,0.0809882,0.100633,-0.0139808,-0.0766831,-0.102902,0.0208747,0.0879138,0.0629894,0.0679012,0.0897087,-0.0958941,0.0436126,-0.0073425,0.139556,-0.0763313,-0.0853777,0.00605437,0.10287,0.0712462,-0.095117,0.0498218,-0.0863159,0.143377,-0.0298418,0.0914893,0.0524713,-0.0539192,-0.088655,-1.97084e-07,0.098313,-0.0884538,-0.0165308,0.109636,0.0546268,0.086226,0.0949673,0.0260224,-0.018761,0.0011809,0.0212912,0.0664723,0.0150497,-0.0980788,-0.0984653,6.66293e-06,0.00433845,0.0211067,-0.0905182,0.0989349,0.0882357,0.0985584,-0.0721017,0.0136713,0.0669496,-7.33783e-07,0.0459567,0.00524065,0.10659,0.0700342,-0.00584597,4.52617e-06,0.0361893,0.064685,0.0835564,0.134082,0.0612538,0.0832482,0.0448341,0.0356628,0.105513,6.02453e-06,0.0734173,-0.0485628,0.0661085,0.0951182,0.0646951,2.46431e-06,0.0914546,-0.0884284,-0.101316,-0.0355069,0.0974764,0.0657756,-0.0147071,-0.0161247,-0.0771709,4.29251e-06,0.0922501,-0.0385023,0.0528714,0.099014,0.0319307,-1.079e-06,0.0984082,0.0144803,-0.0414433,-0.101565,-2.09709e-07,-0.0884179,-0.0557946,0.000161381,-0.0918541,0.0222609,-0.0573838,-0.058773,2.16127e-06,-0.0578983,0.107243,2.54624e-06,0.0779458,-0.0517114,-0.0814467,-0.0818503,-1.6814e-06,-0.0988679,-0.0373446,-2.00672e-05,-0.0590753,0.00744585,0.0623155,-0.0950161,1.80957e-06,-0.0741937,0.0715687,9.37028e-07,0.037395,-0.0905804,-0.07105,-0.0545791,-3.16558e-06,-0.0172324,-0.0941728,-7.4867e-06,0.007198,0.0232833,-0.102771,-3.2193e-07,0.0278388,-0.0856405,-0.0926842,-0.0964956,-5.35157e-07,0.0770164,-0.0315268,2.12542e-06,0.040142,0.0821392,-0.0276685,0.142216,-1.47863e-06,0.00383517,0.0942282,2.73539e-06,-0.0683385,0.0386097,0.00331587,4.97583e-07,0.0918077,-0.0575778,0.0867624,-0.00701127,-4.09752e-07,-0.0761839,5.83164e-06,4.46455e-09,0.0450272,-3.42096e-06,-0.108723,
0.152792,-0.09297,0.0249223,0.100312,0.0121539,-0.0196759,-0.057754,0.0935925,-0.0876321,-0.0106928,-0.175934,-0.0901526,-0.0690125,-0.0790462,-0.152656,0.101956,-0.0185482,-0.0836595,0.0228501,-0.109466,-0.104545,-0.0750588,0.0697136,-0.104163,0.0959567,-0.0409002,0.109635,0.168518,0.147323,0.0692156,-0.0666465,-0.0495696,0.0394319,0.026181,0.0422783,-0.0691993,0.0400381,0.0833098,0.0485401,-0.0580594,-0.0255318,-0.102782,0.00851529,0.119953,-0.0316913,0.00538272,-0.0994635,-0.1098,0.103097,-0.0975473,-0.0641282,0.019391,-0.141139,0.0446961,-0.0460613,-0.0950129,-0.0875627,0.0921371,9.3464e-07,0.0602725,-0.0583922,-0.0920795,-0.0971818,0.00524235,0.104022,0.0597714,0.0967279,-0.0663884,-0.00140474,0.0800324,-0.0832656,0.0332182,-0.0136611,0.0758628,-9.3992e-06,0.0572538,0.0721227,-0.0510829,-0.0161873,-0.112351,0.085354,-0.0093633,-0.0898645,0.0115772,1.37088e-06,0.0848806,0.0965645,-0.0817602,0.074945,-0.0771031,-6.60069e-06,0.0839285,-0.0461463,0.0238579,-0.124334,0.0992357,0.0298139,-0.0285776,0.0950037,-0.0635334,-4.12452e-06,0.0787158,0.0947674,-0.103705,-0.0346985,-0.104167,-2.7616e-06,0.10167,-0.0049692,0.0656811,0.040029,0.0920579,-0.000642094,0.0583458,-0.0970014,0.00383982,-5.493e-06,0.0342486,-0.0785274,-0.0104394,0.00151003,-0.0991439,3.26188e-06,0.0775917,0.0771761,0.0719933,0.0294346,1.54767e-06,-0.0477258,-0.0266165,-0.000205983,-0.0500621,-0.0518629,-0.0843744,-0.0596626,-1.41802e-06,0.0897397,-0.104642,-2.9244e-06,0.0195544,-0.0848809,0.015809,0.0979518,1.36917e-06,0.0107063,0.083501,2.58349e-05,0.0103526,0.0735735,0.0819025,0.00272642,-2.54259e-06,0.0755349,-0.0340172,1.21476e-06,-0.0369188,-0.0151232,0.0363312,0.104443,3.40341e-06,0.100713,0.0347516,8.1256e-06,-0.0641458,-0.0850072,0.0544045,1.30995e-06,0.0821891,-0.0648593,-0.0369351,0.112401,6.32098e-07,0.0668769,-0.0542472,-1.17504e-06,0.0845786,0.0704145,-0.0860318,-0.15206,-3.25242e-07,-0.0935249,-0.0847347,-2.86606e-06,-0.0814219,-0.0983376,-0.0523455,-2.35023e-07,0.0430061,0.0554523,-0.0567733,0.0862113,3.81376e-07,-0.0365363,-4.94024e-06,-4.43022e-07,0.0919997,4.09651e-06,0.0763522,
0.170096,-0.110149,-0.0719066,-0.0118044,-0.0564006,-0.0786413,0.0757389,-0.0958249,0.0292289,0.0980668,-0.184559,-0.0510378,-0.00796817,-0.0728522,0.153214,-0.0377154,-0.067393,-0.059897,0.095613,0.110389,-0.0940125,0.0056741,-0.0918289,0.0799306,0.0317929,0.0998808,-0.118705,0.163841,0.129198,0.0840897,-0.0669439,-0.0253441,0.0848252,0.094289,0.0653107,0.103754,-0.0292191,0.0225857,-0.100763,0.0208835,0.0949444,0.0775139,-0.0097947,0.090084,0.0175259,0.0892779,0.0397298,0.079123,0.101879,-0.0610879,-0.0860415,0.057819,0.133447,0.0876685,-0.0846505,0.114968,0.0321345,-0.00681471,-4.14803e-06,0.0147041,0.0360898,0.064646,0.0470939,-0.0450002,0.0843995,-0.00503793,0.00660268,0.106059,0.00166206,0.0716465,-0.0437352,-0.0760919,0.0979938,0.0242826,1.00533e-05,0.0974012,0.105645,0.0459068,-0.0855193,0.102839,0.0348101,0.0589165,-0.0543625,-0.0833818,-8.4981e-07,0.0462041,-0.052693,0.0503966,-0.0558795,0.105175,8.37939e-06,0.109669,-0.0932571,-0.101166,0.108168,0.107323,-0.0401125,-0.082892,-0.00641318,-0.00749254,2.11474e-06,0.00417726,0.0167694,0.11456,-0.0910433,0.0522008,2.96479e-06,0.0733328,0.0846973,0.0390269,-0.0446239,0.0481637,-0.0666724,0.0879723,-0.0194256,0.0716228,5.19912e-06,-0.0639884,0.0844061,-0.0333254,-0.0990542,0.0876733,-5.0406e-06,0.021327,0.0765903,0.0801122,0.076279,-4.31576e-06,0.0837324,0.0928914,0.000255562,0.0174946,-0.088372,-0.0309706,0.0973305,5.56985e-07,0.0305913,0.0638891,3.47096e-06,-0.0500332,-0.0388259,0.0924956,-0.0224783,-5.82535e-07,0.0982745,-0.111442,-3.33099e-05,0.0732549,0.0807649,-0.0443844,0.0928368,3.42971e-07,0.0559236,-0.00731299,-1.62873e-06,-0.08586,0.0788489,0.0945223,-0.0655859,-2.62652e-06,-0.0259861,0.0422382,-8.95405e-06,-0.0865292,-0.0641825,0.052784,-2.77942e-06,0.066054,0.0259855,0.0901887,-0.0922623,1.51744e-06,-0.0663998,0.104305,1.65515e-06,0.0532906,-0.0157913,0.0752913,0.159448,-1.65182e-07,-0.0435081,-0.00889064,2.04327e-06,-0.0136289,-0.00254597,0.0919341,6.06931e-08,-0.0552723,0.0904128,-0.0765715,-0.101718,1.9463e-06,0.102033,3.97543e-06,3.08357e-07,-0.0194114,-4.4562e-06,-0.0108838,
0.185846,-0.0961895,-0.0824259,-0.095607,0.0925455,-0.086487,0.0674134,0.0247324,0.0411351,-0.0647796,-0.187983,-0.00649959,0.0568731,0.0420216,-0.149826,-0.0606657,-0.103787,0.0164227,-0.0311981,-0.0806953,-0.0513994,0.0805261,-0.0131106,-0.0505512,-0.0834164,-0.0958054,0.127029,0.151381,0.102419,0.0331114,0.0808124,0.0880841,0.112883,0.0371477,-0.100407,-0.117762,-0.0828438,-0.0601332,0.0197681,0.0182593,0.0289504,0.0113581,0.0112128,0.0524156,0.0641933,0.0592395,0.0811356,-0.0214279,0.0678852,-0.00021599,0.0156156,-0.104428,-0.120722,0.0686421,0.058705,-0.107701,0.0955214,-0.0850708,6.48022e-06,-0.0327153,0.0907231,0.0582353,0.0211852,-0.0878116,0.0343379,-0.0673444,-0.0945107,-0.073185,-0.00196479,0.00309229,0.0952518,0.106694,0.0141784,-0.099634,-7.4963e-06,0.115733,0.113443,0.0911307,0.0871763,-0.0626431,-0.0309958,0.0922816,0.065303,0.10685,1.68674e-06,-0.0347612,-0.0706238,-0.0150582,-0.0854451,-0.0584871,-1.05449e-05,0.106549,-0.01151,0.0509185,-0.0865276,0.0829778,-0.0878088,-0.0817399,-0.0969727,0.0750979,7.81756e-07,-0.074602,-0.100407,-0.0959913,0.0454671,0.0455345,-4.72798e-07,0.0171199,0.0684566,-0.102737,0.0493437,-0.0159124,-0.0919156,0.0520347,0.0899036,-0.107382,-4.52192e-06,-0.0869934,0.0291093,0.0728707,0.001018,-0.00670186,4.76752e-06,-0.0447071,0.0131332,-0.0290374,-0.0950422,4.98507e-06,0.0558554,-0.102937,-0.000309605,0.0760301,-0.0606997,0.0519767,-0.00333449,1.1783e-06,-0.0990752,9.63503e-05,-7.3271e-07,-0.0909291,0.043503,0.0487424,-0.0739871,7.36219e-07,-0.0162484,0.115181,4.03114e-05,0.0899443,0.0231817,-0.091574,-0.076988,-6.4842e-07,-0.0891129,0.0478367,9.35731e-07,-0.0757151,0.0762128,0.0246456,-0.0289263,2.65548e-06,-0.089539,-0.0979121,8.20655e-06,-0.0427878,0.0541924,-0.102957,2.95863e-06,-0.00679341,0.0887262,0.0429453,0.0426217,-2.26639e-06,-0.0773558,-0.0857778,-9.36424e-07,-0.0257585,-0.0852802,0.0442843,-0.164414,5.18038e-07,0.0751138,0.093696,-4.50176e-06,0.0677128,0.0992732,-0.11503,-2.33666e-06,-0.089905,-0.00200232,0.070591,0.0421699,-2.49694e-06,-0.0357632,-5.30292e-06,1.27951e-06,-0.0973845,5.77189e-06,-0.0592926,
