2250,0.00154561
2260,0.00153878
2270,0.001532
2280,0.00152529
2290,0.00151863
2300,0.00151203
2310,0.00150549
2320,0.00149901
2330,0.00149258
2340,0.00148621
2350,0.00147989
2360,0.00147362
2370,0.00146741
2380,0.00146125
2390,0.00145514
2400,0.00144908
2410,0.00144307
2420,0.00143711
2430,0.0014312
2440,0.00142534
2450,0.00141953
2460,0.00141376
2470,0.00140804
2480,0.00140237
2490,0.00139674
2500,0.00139115
2510,0.00138562
2520,0.00138012
2530,0.00137467
2540,0.00136926
2550,0.0013639
2560,0.00135857
2570,0.00135329
2580,0.00134805
2590,0.00134285
2600,0.00133768
2610,0.00133256
2620,0.00132748
2630,0.00132244
2640,0.00131743
2650,0.00131246
2660,0.00130753
2670,0.00130264
2680,0.00129778
2690,0.00129296
2700,0.00128817
2710,0.00128342
2720,0.00127871
2730,0.00127402
2740,0.00126938
2750,0.00126477
2760,0.00126019
2770,0.00125564
2780,0.00125112
2790,0.00124664
2800,0.00124219
2810,0.00123778
2820,0.00123339
2830,0.00122903
2840,0.00122471
2850,0.00122041
2860,0.00121615
2870,0.00121191
2880,0.00120771
2890,0.00120353
2900,0.00119938
2910,0.00119527
2920,0.00119117
2930,0.00118711
2940,0.00118308
2950,0.00117907
2960,0.00117509
2970,0.00117113
2980,0.00116721
2990,0.0011633
3000,0.00115943
3010,0.00115558
3020,0.00115175
3030,0.00114796
3040,0.00114418
3050,0.00114043
3060,0.00113671
3070,0.00113301
3080,0.00112933
3090,0.00112568
3100,0.00112205
3110,0.00111844
3120,0.00111486
3130,0.0011113
3140,0.00110776
3150,0.00110425
3160,0.00110075
3170,0.00109728
3180,0.00109384
3190,0.00109041
3200,0.001087
3210,0.00108362
3220,0.00108025
3230,0.00107691
3240,0.00107359
3250,0.00107029
3260,0.00106701
3270,0.00106375
3280,0.0010605
3290,0.00105728
3300,0.00105408
3310,0.0010509
3320,0.00104773
3330,0.00104459
3340,0.00104146
3350,0.00103836
3360,0.00103527
3370,0.0010322
3380,0.00102914
3390,0.00102611
3400,0.00102309
3410,0.00102009
3420,0.00101711
3430,0.00101415
3440,0.0010112
3450,0.00100827
3460,0.00100536
3470,0.00100247
3480,0.000999586
3490,0.000996723
3500,0.000993877
3510,0.000991047
3520,0.000988232
3530,0.000985434
3540,0.000982652
3550,0.000979885
3560,0.000977134
3570,0.000974398
3580,0.000971678
3590,0.000968973
3600,0.000966282
3610,0.000963607
3620,0.000960946
3630,0.0009583
3640,0.000955669
3650,0.000953052
3660,0.000950449
3670,0.00094786
3680,0.000945286
3690,0.000942725
3700,0.000940179
3710,0.000937646
3720,0.000935126
3730,0.00093262
3740,0.000930128
3750,0.000927649
3760,0.000925183
3770,0.00092273
3780,0.00092029
3790,0.000917863
3800,0.000915448
3810,0.000913047
3820,0.000910657
3830,0.000908281
3840,0.000905917
3850,0.000903565
3860,0.000901225
3870,0.000898897
3880,0.000896581
3890,0.000894278
3900,0.000891986
3910,0.000889705
3920,0.000887437
3930,0.000885179
3940,0.000882934
3950,0.000880699
3960,0.000878476
3970,0.000876265
3980,0.000874064
3990,0.000871874
4000,0.000869695
4010,0.000867528
4020,0.00086537
4030,0.000863224
4040,0.000861088
4050,0.000858963
4060,0.000856848
4070,0.000854744
4080,0.00085265
4090,0.000850566
4100,0.000848492
4110,0.000846429
4120,0.000844375
4130,0.000842331
4140,0.000840298
4150,0.000838274
4160,0.000836259
4170,0.000834255
4180,0.00083226
4190,0.000830274
4200,0.000828298
4210,0.000826332
4220,0.000824374
4230,0.000822426
4240,0.000820487
4250,0.000818558
4260,0.000816637
4270,0.000814725
4280,0.000812822
4290,0.000810928
4300,0.000809043
4310,0.000807167
4320,0.000805299
4330,0.00080344
4340,0.00080159
4350,0.000799748
4360,0.000797914
4370,0.000796089
4380,0.000794272
4390,0.000792463
4400,0.000790663
4410,0.000788871
4420,0.000787087
4430,0.000785311
4440,0.000783543
4450,0.000781783
4460,0.00078003
4470,0.000778286
4480,0.000776549
4490,0.000774821
4500,0.000773099
4510,0.000771386
4520,0.00076968
4530,0.000767981
4540,0.000766291
4550,0.000764607
4560,0.000762931
4570,0.000761262
4580,0.000759601
4590,0.000757946
4600,0.000756299
4610,0.000754659
4620,0.000753026
4630,0.000751401
4640,0.000749782
4650,0.00074817
4660,0.000746565
4670,0.000744967
4680,0.000743376
4690,0.000741791
4700,0.000740214
4710,0.000738643
4720,0.000737078
4730,0.00073552
4740,0.000733969
4750,0.000732425
4760,0.000730887
4770,0.000729355
4780,0.00072783
4790,0.000726311
4800,0.000724798
4810,0.000723292
4820,0.000721792
4830,0.000720298
4840,0.00071881
4850,0.000717328
4860,0.000715853
4870,0.000714384
4880,0.00071292
4890,0.000711463
4900,0.000710011
4910,0.000708566
4920,0.000707126
4930,0.000705692
4940,0.000704264
4950,0.000702842
4960,0.000701425
4970,0.000700015
4980,0.000698609
4990,0.00069721
5000,0.000695816
5010,0.000694428
5020,0.000693045
5030,0.000691667
5040,0.000690296
5050,0.000688929
5060,0.000687568
5070,0.000686212
5080,0.000684862
5090,0.000683517
5100,0.000682177
5110,0.000680843
5120,0.000679513
5130,0.000678189
5140,0.00067687
5150,0.000675556
5160,0.000674247
5170,0.000672944
5180,0.000671645
5190,0.000670351
5200,0.000669063
5210,0.000667779
5220,0.0006665
5230,0.000665226
5240,0.000663957
5250,0.000662693
5260,0.000661433
5270,0.000660179
5280,0.000658929
5290,0.000657683
5300,0.000656443
5310,0.000655207
5320,0.000653976
5330,0.000652749
5340,0.000651527
5350,0.00065031
5360,0.000649097
5370,0.000647889
5380,0.000646685
5390,0.000645485
5400,0.00064429
5410,0.0006431
5420,0.000641914
5430,0.000640732
5440,0.000639555
5450,0.000638381
5460,0.000637213
5470,0.000636048
5480,0.000634888
5490,0.000633732
5500,0.00063258
5510,0.000631432
5520,0.000630288
5530,0.000629149
5540,0.000628014
5550,0.000626883
5560,0.000625755
5570,0.000624632
5580,0.000623513
5590,0.000622398
5600,0.000621287
5610,0.00062018
5620,0.000619077
5630,0.000617978
5640,0.000616882
5650,0.000615791
5660,0.000614703
5670,0.000613619
5680,0.000612539
5690,0.000611463
5700,0.000610391
5710,0.000609322
5720,0.000608257
5730,0.000607196
5740,0.000606138
5750,0.000605084
5760,0.000604034
5770,0.000602988
5780,0.000601945
5790,0.000600905
5800,0.00059987
5810,0.000598838
5820,0.000597809
5830,0.000596784
5840,0.000595762
5850,0.000594744
5860,0.00059373
5870,0.000592718
5880,0.000591711
5890,0.000590706
5900,0.000589705
5910,0.000588708
5920,0.000587714
5930,0.000586723
5940,0.000585735
5950,0.000584751
5960,0.000583771
5970,0.000582793
5980,0.000581819
5990,0.000580848
6000,0.00057988
6010,0.000578915
6020,0.000577954
6030,0.000576996
6040,0.000576041
6050,0.000575089
6060,0.00057414
6070,0.000573194
6080,0.000572252
6090,0.000571313
6100,0.000570376
6110,0.000569443
6120,0.000568513
6130,0.000567586
6140,0.000566661
6150,0.00056574
6160,0.000564822
6170,0.000563907
6180,0.000562995
6190,0.000562086
6200,0.000561179
6210,0.000560276
6220,0.000559375
6230,0.000558478
6240,0.000557583
6250,0.000556691
6260,0.000555802
6270,0.000554916
6280,0.000554032
6290,0.000553152
6300,0.000552274
6310,0.000551399
6320,0.000550527
6330,0.000549657
6340,0.000548791
6350,0.000547927
6360,0.000547065
6370,0.000546207
6380,0.000545351
6390,0.000544498
6400,0.000543647
6410,0.000542799
6420,0.000541954
6430,0.000541111
6440,0.000540271
6450,0.000539434
6460,0.000538599
6470,0.000537767
6480,0.000536937
6490,0.00053611
6500,0.000535285
6510,0.000534463
6520,0.000533644
6530,0.000532827
6540,0.000532012
6550,0.0005312
6560,0.000530391
6570,0.000529584
6580,0.000528779
6590,0.000527977
6600,0.000527177
6610,0.00052638
6620,0.000525585
6630,0.000524792
6640,0.000524002
6650,0.000523214
6660,0.000522429
6670,0.000521646
6680,0.000520865
6690,0.000520087
6700,0.000519311
6710,0.000518537
6720,0.000517766
6730,0.000516997
6740,0.00051623
6750,0.000515465
6760,0.000514703
6770,0.000513943
6780,0.000513185
6790,0.000512429
6800,0.000511676
6810,0.000510925
6820,0.000510176
6830,0.000509429
6840,0.000508684
6850,0.000507942
6860,0.000507202
6870,0.000506464
6880,0.000505728
6890,0.000504994
6900,0.000504262
6910,0.000503533
6920,0.000502805
6930,0.00050208
6940,0.000501356
6950,0.000500635
6960,0.000499916
6970,0.000499199
6980,0.000498484
6990,0.000497771
7000,0.00049706
7010,0.000496351
7020,0.000495644
7030,0.000494939
7040,0.000494237
7050,0.000493536
7060,0.000492837
7070,0.00049214
7080,0.000491445
7090,0.000490752
7100,0.000490061
7110,0.000489372
7120,0.000488685
7130,0.000488
7140,0.000487316
7150,0.000486635
7160,0.000485955
7170,0.000485278
7180,0.000484602
7190,0.000483928
7200,0.000483256
7210,0.000482586
7220,0.000481918
7230,0.000481251
7240,0.000480587
7250,0.000479924
7260,0.000479263
7270,0.000478604
7280,0.000477947
7290,0.000477291
7300,0.000476638
7310,0.000475986
7320,0.000475336
7330,0.000474688
7340,0.000474041
7350,0.000473396
7360,0.000472753
7370,0.000472112
7380,0.000471472
7390,0.000470834
7400,0.000470198
7410,0.000469564
7420,0.000468931
7430,0.0004683
7440,0.000467671
7450,0.000467043
7460,0.000466417
7470,0.000465793
7480,0.000465171
7490,0.00046455
7500,0.00046393
7510,0.000463313
7520,0.000462697
7530,0.000462082
7540,0.00046147
7550,0.000460859
7560,0.000460249
7570,0.000459641
7580,0.000459035
7590,0.00045843
7600,0.000457827
7610,0.000457226
7620,0.000456626
7630,0.000456028
7640,0.000455431
7650,0.000454836
7660,0.000454242
7670,0.00045365
7680,0.000453059
7690,0.00045247
7700,0.000451883
7710,0.000451297
7720,0.000450713
7730,0.00045013
7740,0.000449548
7750,0.000448968
7760,0.00044839
7770,0.000447813
7780,0.000447237
7790,0.000446663
7800,0.000446091
7810,0.00044552
7820,0.00044495
7830,0.000444382
7840,0.000443815
7850,0.00044325
7860,0.000442686
7870,0.000442124
7880,0.000441563
7890,0.000441003
7900,0.000440445
7910,0.000439889
7920,0.000439333
7930,0.000438779
7940,0.000438227
7950,0.000437676
7960,0.000437126
7970,0.000436578
7980,0.000436031
7990,0.000435485
8000,0.000434941
8010,0.000434398
8020,0.000433857
8030,0.000433316
8040,0.000432778
8050,0.00043224
8060,0.000431704
8070,0.000431169
8080,0.000430636
8090,0.000430103
8100,0.000429572
8110,0.000429043
8120,0.000428515
8130,0.000427988
8140,0.000427462
8150,0.000426938
8160,0.000426414
8170,0.000425893
8180,0.000425372
8190,0.000424853
8200,0.000424335
8210,0.000423818
8220,0.000423303
8230,0.000422788
8240,0.000422275
8250,0.000421764
8260,0.000421253
8270,0.000420744
8280,0.000420236
8290,0.000419729
8300,0.000419223
8310,0.000418719
8320,0.000418216
8330,0.000417714
8340,0.000417213
8350,0.000416714
8360,0.000416215
8370,0.000415718
8380,0.000415222
8390,0.000414727
8400,0.000414234
8410,0.000413741
8420,0.00041325
8430,0.00041276
8440,0.000412271
8450,0.000411783
8460,0.000411296
8470,0.000410811
8480,0.000410327
8490,0.000409843
8500,0.000409361
8510,0.00040888
8520,0.000408401
8530,0.000407922
8540,0.000407444
8550,0.000406968
8560,0.000406493
8570,0.000406018
8580,0.000405545
8590,0.000405073
8600,0.000404602
8610,0.000404132
8620,0.000403664
8630,0.000403196
8640,0.00040273
8650,0.000402264
8660,0.0004018
8670,0.000401336
8680,0.000400874
8690,0.000400413
8700,0.000399953
8710,0.000399494
8720,0.000399035
8730,0.000398578
8740,0.000398123
8750,0.000397668
8760,0.000397214
8770,0.000396761
8780,0.000396309
8790,0.000395858
8800,0.000395409
8810,0.00039496
8820,0.000394512
8830,0.000394065
8840,0.00039362
8850,0.000393175
8860,0.000392731
8870,0.000392289
8880,0.000391847
8890,0.000391406
8900,0.000390967
8910,0.000390528
8920,0.00039009
8930,0.000389653
8940,0.000389218
8950,0.000388783
8960,0.000388349
8970,0.000387916
8980,0.000387484
8990,0.000387053
9000,0.000386623
9010,0.000386194
9020,0.000385766
9030,0.000385339
9040,0.000384913
9050,0.000384488
9060,0.000384063
9070,0.00038364
9080,0.000383218
9090,0.000382796
9100,0.000382376
9110,0.000381956
9120,0.000381537
9130,0.000381119
9140,0.000380702
9150,0.000380286
9160,0.000379871
9170,0.000379457
9180,0.000379044
9190,0.000378632
9200,0.00037822
9210,0.00037781
9220,0.0003774
9230,0.000376991
9240,0.000376583
9250,0.000376176
9260,0.00037577
9270,0.000375365
9280,0.00037496
9290,0.000374557
9300,0.000374154
9310,0.000373752
9320,0.000373351
9330,0.000372951
9340,0.000372552
9350,0.000372154
9360,0.000371756
9370,0.000371359
9380,0.000370963
9390,0.000370568
9400,0.000370174
9410,0.000369781
9420,0.000369389
9430,0.000368997
9440,0.000368606
9450,0.000368216
9460,0.000367827
9470,0.000367439
9480,0.000367051
9490,0.000366664
9500,0.000366278
9510,0.000365893
9520,0.000365509
9530,0.000365126
9540,0.000364743
9550,0.000364361
9560,0.00036398
9570,0.0003636
9580,0.00036322
9590,0.000362842
9600,0.000362464
9610,0.000362087
9620,0.00036171
9630,0.000361335
9640,0.00036096
9650,0.000360586
9660,0.000360213
9670,0.00035984
9680,0.000359469
9690,0.000359098
9700,0.000358728
9710,0.000358358
9720,0.00035799
9730,0.000357622
9740,0.000357255
9750,0.000356888
9760,0.000356523
9770,0.000356158
9780,0.000355794
9790,0.00035543
9800,0.000355068
9810,0.000354706
9820,0.000354345
9830,0.000353984
9840,0.000353625
9850,0.000353266
9860,0.000352908
9870,0.00035255
9880,0.000352193
9890,0.000351837
9900,0.000351482
9910,0.000351127
9920,0.000350773
9930,0.00035042
9940,0.000350068
9950,0.000349716
9960,0.000349365
9970,0.000349015
9980,0.000348665
9990,0.000348316
10000,0.000347968
10010,0.00034762
10020,0.000347273
10030,0.000346927
10040,0.000346582
10050,0.000346237
10060,0.000345893
10070,0.000345549
10080,0.000345207
10090,0.000344864
10100,0.000344523
10110,0.000344182
10120,0.000343842
10130,0.000343503
10140,0.000343164
10150,0.000342826
10160,0.000342489
10170,0.000342152
10180,0.000341816
10190,0.000341481
10200,0.000341146
10210,0.000340812
10220,0.000340478
10230,0.000340146
10240,0.000339814
10250,0.000339482
10260,0.000339151
10270,0.000338821
10280,0.000338492
10290,0.000338163
10300,0.000337834
10310,0.000337507
10320,0.00033718
10330,0.000336853
10340,0.000336528
10350,0.000336203
10360,0.000335878
10370,0.000335554
10380,0.000335231
10390,0.000334908
10400,0.000334587
10410,0.000334265
10420,0.000333944
10430,0.000333624
10440,0.000333305
10450,0.000332986
10460,0.000332668
10470,0.00033235
10480,0.000332033
10490,0.000331716
10500,0.000331401
10510,0.000331085
10520,0.000330771
10530,0.000330457
10540,0.000330143
10550,0.00032983
10560,0.000329518
10570,0.000329206
10580,0.000328895
10590,0.000328585
10600,0.000328275
10610,0.000327965
10620,0.000327656
10630,0.000327348
10640,0.000327041
10650,0.000326734
10660,0.000326427
10670,0.000326121
10680,0.000325816
10690,0.000325511
10700,0.000325207
10710,0.000324904
10720,0.0003246
10730,0.000324298
10740,0.000323996
10750,0.000323695
10760,0.000323394
10770,0.000323094
10780,0.000322794
10790,0.000322495
10800,0.000322196
10810,0.000321898
10820,0.000321601
10830,0.000321304
10840,0.000321008
10850,0.000320712
10860,0.000320417
10870,0.000320122
10880,0.000319828
10890,0.000319534
10900,0.000319241
10910,0.000318948
10920,0.000318656
10930,0.000318365
10940,0.000318074
10950,0.000317783
10960,0.000317494
10970,0.000317204
10980,0.000316915
10990,0.000316627
11000,0.000316339
11010,0.000316052
11020,0.000315765
11030,0.000315479
11040,0.000315193
11050,0.000314908
11060,0.000314623
11070,0.000314339
11080,0.000314056
11090,0.000313772
11100,0.00031349
11110,0.000313208
11120,0.000312926
11130,0.000312645
11140,0.000312364
11150,0.000312084
11160,0.000311805
11170,0.000311525
11180,0.000311247
11190,0.000310969
11200,0.000310691
11210,0.000310414
11220,0.000310137
11230,0.000309861
11240,0.000309586
11250,0.000309311
11260,0.000309036
11270,0.000308762
11280,0.000308488
11290,0.000308215
11300,0.000307942
11310,0.00030767
11320,0.000307398
11330,0.000307127
11340,0.000306856
11350,0.000306586
11360,0.000306316
11370,0.000306047
11380,0.000305778
11390,0.000305509
11400,0.000305241
11410,0.000304974
11420,0.000304707
11430,0.00030444
11440,0.000304174
11450,0.000303909
11460,0.000303643
11470,0.000303379
11480,0.000303114
11490,0.000302851
11500,0.000302587
11510,0.000302325
11520,0.000302062
11530,0.0003018
11540,0.000301539
11550,0.000301278
11560,0.000301017
11570,0.000300757
11580,0.000300497
11590,0.000300238
11600,0.000299979
11610,0.000299721
11620,0.000299463
11630,0.000299206
11640,0.000298949
11650,0.000298692
11660,0.000298436
11670,0.00029818
11680,0.000297925
11690,0.00029767
11700,0.000297416
11710,0.000297162
11720,0.000296908
11730,0.000296655
11740,0.000296403
11750,0.00029615
11760,0.000295898
11770,0.000295647
11780,0.000295396
11790,0.000295146
11800,0.000294896
11810,0.000294646
11820,0.000294397
11830,0.000294148
11840,0.000293899
11850,0.000293651
11860,0.000293404
11870,0.000293157
11880,0.00029291
11890,0.000292664
11900,0.000292418
11910,0.000292172
11920,0.000291927
11930,0.000291683
11940,0.000291438
11950,0.000291195
11960,0.000290951
11970,0.000290708
11980,0.000290465
11990,0.000290223
12000,0.000289981
12010,0.00028974
12020,0.000289499
12030,0.000289258
12040,0.000289018
12050,0.000288778
12060,0.000288539
12070,0.0002883
12080,0.000288061
12090,0.000287823
12100,0.000287585
12110,0.000287348
12120,0.000287111
12130,0.000286874
12140,0.000286638
12150,0.000286402
12160,0.000286166
12170,0.000285931
12180,0.000285697
12190,0.000285462
12200,0.000285228
12210,0.000284995
12220,0.000284761
12230,0.000284529
12240,0.000284296
12250,0.000284064
12260,0.000283833
12270,0.000283601
12280,0.00028337
12290,0.00028314
12300,0.00028291
12310,0.00028268
12320,0.00028245
12330,0.000282221
12340,0.000281993
12350,0.000281764
12360,0.000281536
12370,0.000281309
12380,0.000281082
12390,0.000280855
12400,0.000280628
12410,0.000280402
12420,0.000280177
12430,0.000279951
12440,0.000279726
12450,0.000279502
12460,0.000279277
12470,0.000279053
12480,0.00027883
12490,0.000278607
12500,0.000278384
12510,0.000278161
12520,0.000277939
12530,0.000277717
12540,0.000277496
12550,0.000277275
12560,0.000277054
12570,0.000276834
12580,0.000276614
12590,0.000276394
12600,0.000276175
12610,0.000275956
12620,0.000275737
12630,0.000275519
12640,0.000275301
12650,0.000275083
12660,0.000274866
12670,0.000274649
12680,0.000274432
12690,0.000274216
12700,0.000274
12710,0.000273785
12720,0.00027357
12730,0.000273355
12740,0.00027314
12750,0.000272926
12760,0.000272712
12770,0.000272499
12780,0.000272285
12790,0.000272072
12800,0.00027186
12810,0.000271648
12820,0.000271436
12830,0.000271224
12840,0.000271013
12850,0.000270802
12860,0.000270592
12870,0.000270382
12880,0.000270172
12890,0.000269962
12900,0.000269753
12910,0.000269544
12920,0.000269335
12930,0.000269127
12940,0.000268919
12950,0.000268711
12960,0.000268504
12970,0.000268297
12980,0.00026809
12990,0.000267884
13000,0.000267678
13010,0.000267472
13020,0.000267267
13030,0.000267062
13040,0.000266857
13050,0.000266653
13060,0.000266448
13070,0.000266245
13080,0.000266041
13090,0.000265838
13100,0.000265635
13110,0.000265432
13120,0.00026523
13130,0.000265028
13140,0.000264826
13150,0.000264625
13160,0.000264424
13170,0.000264223
13180,0.000264023
13190,0.000263823
13200,0.000263623
13210,0.000263423
13220,0.000263224
13230,0.000263025
13240,0.000262827
13250,0.000262628
13260,0.00026243
13270,0.000262232
13280,0.000262035
13290,0.000261838
13300,0.000261641
13310,0.000261444
13320,0.000261248
13330,0.000261052
13340,0.000260857
13350,0.000260661
13360,0.000260466
13370,0.000260271
13380,0.000260077
13390,0.000259883
13400,0.000259689
13410,0.000259495
13420,0.000259302
13430,0.000259109
13440,0.000258916
13450,0.000258723
13460,0.000258531
13470,0.000258339
13480,0.000258148
13490,0.000257956
13500,0.000257765
13510,0.000257575
13520,0.000257384
13530,0.000257194
13540,0.000257004
13550,0.000256814
13560,0.000256625
13570,0.000256436
13580,0.000256247
13590,0.000256058
13600,0.00025587
13610,0.000255682
13620,0.000255495
13630,0.000255307
13640,0.00025512
13650,0.000254933
13660,0.000254746
13670,0.00025456
13680,0.000254374
13690,0.000254188
13700,0.000254003
13710,0.000253818
13720,0.000253633
13730,0.000253448
13740,0.000253263
13750,0.000253079
13760,0.000252895
13770,0.000252712
13780,0.000252528
13790,0.000252345
13800,0.000252162
13810,0.00025198
13820,0.000251798
13830,0.000251615
13840,0.000251434
13850,0.000251252
13860,0.000251071
13870,0.00025089
13880,0.000250709
13890,0.000250529
13900,0.000250349
13910,0.000250169
13920,0.000249989
13930,0.000249809
13940,0.00024963
13950,0.000249451
13960,0.000249273
13970,0.000249094
13980,0.000248916
13990,0.000248738
14000,0.000248561
14010,0.000248383
14020,0.000248206
14030,0.000248029
14040,0.000247852
14050,0.000247676
14060,0.0002475
14070,0.000247324
14080,0.000247148
14090,0.000246973
14100,0.000246798
14110,0.000246623
14120,0.000246448
14130,0.000246274
14140,0.0002461
14150,0.000245926
14160,0.000245752
14170,0.000245579
14180,0.000245406
14190,0.000245233
14200,0.00024506
14210,0.000244888
14220,0.000244715
14230,0.000244544
14240,0.000244372
14250,0.0002442
14260,0.000244029
14270,0.000243858
14280,0.000243687
14290,0.000243517
14300,0.000243347
14310,0.000243177
14320,0.000243007
14330,0.000242837
14340,0.000242668
14350,0.000242499
14360,0.00024233
14370,0.000242161
14380,0.000241993
14390,0.000241825
14400,0.000241657
14410,0.000241489
14420,0.000241322
14430,0.000241155
14440,0.000240988
14450,0.000240821
14460,0.000240654
14470,0.000240488
14480,0.000240322
14490,0.000240156
14500,0.000239991
14510,0.000239825
14520,0.00023966
14530,0.000239495
14540,0.00023933
14550,0.000239166
14560,0.000239002
14570,0.000238838
14580,0.000238674
14590,0.00023851
14600,0.000238347
14610,0.000238184
14620,0.000238021
14630,0.000237858
14640,0.000237696
14650,0.000237534
14660,0.000237372
14670,0.00023721
14680,0.000237048
14690,0.000236887
14700,0.000236726
14710,0.000236565
14720,0.000236404
14730,0.000236244
14740,0.000236083
14750,0.000235923
14760,0.000235764
14770,0.000235604
14780,0.000235445
14790,0.000235285
14800,0.000235126
14810,0.000234968
14820,0.000234809
14830,0.000234651
14840,0.000234493
14850,0.000234335
14860,0.000234177
14870,0.00023402
14880,0.000233862
14890,0.000233705
14900,0.000233549
14910,0.000233392
14920,0.000233236
14930,0.000233079
14940,0.000232923
14950,0.000232768
14960,0.000232612
14970,0.000232457
14980,0.000232301
14990,0.000232146
15000,0.000231992
15010,0.000231837
15020,0.000231683
15030,0.000231529
15040,0.000231375
15050,0.000231221
15060,0.000231068
15070,0.000230914
15080,0.000230761
15090,0.000230608
15100,0.000230456
15110,0.000230303
15120,0.000230151
15130,0.000229999
15140,0.000229847
15150,0.000229695
15160,0.000229544
15170,0.000229392
15180,0.000229241
15190,0.00022909
15200,0.00022894
15210,0.000228789
15220,0.000228639
15230,0.000228489
15240,0.000228339
15250,0.000228189
15260,0.00022804
15270,0.00022789
15280,0.000227741
15290,0.000227592
15300,0.000227443
15310,0.000227295
15320,0.000227147
15330,0.000226998
15340,0.00022685
15350,0.000226703
15360,0.000226555
15370,0.000226408
15380,0.00022626
15390,0.000226113
15400,0.000225967
15410,0.00022582
15420,0.000225674
15430,0.000225527
15440,0.000225381
15450,0.000225235
15460,0.00022509
15470,0.000224944
15480,0.000224799
15490,0.000224654
15500,0.000224509
15510,0.000224364
15520,0.00022422
15530,0.000224075
15540,0.000223931
15550,0.000223787
15560,0.000223643
15570,0.0002235
15580,0.000223356
15590,0.000223213
15600,0.00022307
15610,0.000222927
15620,0.000222784
15630,0.000222642
15640,0.0002225
15650,0.000222357
15660,0.000222215
15670,0.000222074
15680,0.000221932
